Pays,Sté,Client,Badge,SO Gare Entrée,Gare dentrée,Voie Entrée,Heure dEntrée,Date entrée,SO Gare Sortie,Gare de Sortie,Voie Sortie,Heure de Sortie,Date
250,6,9826374,10007,00,000,00,0,0,06,010,11,65827,20150428
250,6,9810013,10003,00,000,00,0,0,06,012,49,74422,20150428
250,6,9817208,10003,00,000,00,0,0,06,012,16,75233,20150428
250,6,9810013,10003,00,000,00,0,0,06,019,14,73331,20150428
250,6,9817208,10003,00,000,00,0,0,06,019,25,80358,20150428
250,6,9828948,1,00,000,00,0,0,06,031,30,73639,20150428
250,6,9817208,10003,06,004,12,20150428,65600,06,009,46,73125,20150428
250,6,9826374,10007,06,007,12,20150428,64200,06,049,23,65243,20150428
250,6,9801533,10002,06,008,11,20150428,65000,06,049,23,65334,20150428
250,6,9828952,1,06,036,18,20150427,165500,06,002,58,170753,20150427
250,6,9828952,1,06,036,18,20150427,165500,06,002,58,170753,20150427
250,6,9806557,10004,00,000,00,0,0,06,010,15,80533,20150428
250,6,9828952,1,00,000,00,0,0,06,054,25,82721,20150428
250,6,9805302,10003,06,009,18,20150427,192600,06,007,56,81130,20150428
250,6,9828047,10001,06,002,11,20150428,73900,06,009,45,82706,20150428
250,6,9828948,1,06,042,13,20150428,75900,06,009,45,82752,20150428
250,6,9805302,10003,06,007,11,20150428,82700,06,009,45,83612,20150428
250,6,9800176,10002,06,009,17,20150428,85100,06,004,52,92658,20150428
250,6,9817208,10003,00,000,00,0,0,06,012,49,132856,20150428
250,6,9817208,10003,00,000,00,0,0,06,020,31,131041,20150428
250,6,9817208,10003,00,000,00,0,0,06,010,35,141216,20150428
250,6,9800176,10002,06,004,12,20150428,135800,06,002,52,141247,20150428
250,6,9802432,10003,06,007,13,20150428,153600,06,008,53,154520,20150428
250,6,9826374,10007,00,000,00,0,0,06,010,21,165124,20150428
250,6,9806557,10004,00,000,00,0,0,06,010,21,165757,20150428
250,6,9801533,10002,06,049,01,20150428,165600,06,008,24,165948,20150428
250,6,9817208,10003,06,049,02,20150428,150700,06,036,35,160634,20150428
250,6,9810013,10003,00,000,00,0,0,06,012,16,175458,20150428
250,6,9817208,10003,00,000,00,0,0,06,033,26,172354,20150428
250,6,9805302,10003,06,009,18,20150428,171500,06,002,58,180347,20150428
250,6,9826374,10007,06,049,02,20150428,171700,06,007,56,172704,20150428
250,6,9802432,10003,06,008,12,20150428,173200,06,007,57,174004,20150428
250,6,9817208,10003,00,000,00,0,0,06,034,18,183759,20150428
250,6,9828962,1,06,009,18,20150428,175500,06,002,44,184326,20150428
250,6,9828952,1,00,000,00,0,0,06,054,04,192717,20150428
250,6,9828047,10001,06,009,18,20150428,182500,06,002,43,191346,20150428
250,6,9817208,10003,06,036,13,20150428,184500,06,004,53,190744,20150428
250,6,9800176,10002,06,002,01,20150428,191300,06,004,51,192722,20150428
250,6,9828948,1,06,009,17,20150428,192900,06,042,27,195847,20150428
250,6,9828948,1,00,000,00,0,0,06,031,09,202119,20150428
250,6,9800176,10002,06,004,12,20150428,193500,06,009,46,201043,20150428
250,6,9805302,10003,00,000,00,0,0,06,001,20,221224,20150428
250,6,9826374,10007,00,000,00,0,0,06,010,11,70205,20150429
250,6,9806557,10004,00,000,00,0,0,06,010,13,75940,20150429
250,6,9810013,10003,00,000,00,0,0,06,012,50,73751,20150429
250,6,9810013,10003,00,000,00,0,0,06,019,14,72733,20150429
250,6,9828948,1,00,000,00,0,0,06,033,18,80000,20150429
250,6,9801533,10002,06,008,11,20150429,64900,06,049,23,65201,20150429
250,6,9826374,10007,06,007,10,20150429,64500,06,049,23,65550,20150429
250,6,9817208,10003,06,004,11,20150429,81800,06,002,51,83240,20150429
250,6,9828952,1,06,002,12,20150429,75000,06,006,51,82327,20150429
250,6,9828952,1,06,006,11,20150429,83800,06,007,57,84923,20150429
250,6,9828047,10001,06,002,11,20150429,75000,06,008,51,83519,20150429
250,6,9828952,1,06,007,10,20150429,85000,06,008,24,85940,20150429
250,6,9828962,1,00,000,00,0,0,06,001,24,94232,20150429
250,6,9828948,1,06,036,13,20150429,84300,06,002,51,90533,20150429
250,6,9800176,10002,06,009,18,20150429,83600,06,002,51,92421,20150429
250,6,9805302,10003,06,009,00,0,0,06,036,56,80537,20150429
250,6,9805302,10003,06,036,18,20150429,95800,06,002,55,100859,20150429
250,6,9828047,10001,06,008,11,20150429,104100,06,009,46,104357,20150429
250,6,9828952,1,06,006,12,20150429,110800,06,002,56,114237,20150429
250,6,9828952,1,06,007,10,20150429,105300,06,006,51,110617,20150429
250,6,9817208,10003,00,000,00,0,0,06,033,26,155817,20150429
250,6,9828962,1,06,002,05,20150429,143900,06,009,46,152744,20150429
250,6,9828948,1,06,002,03,20150429,144100,06,009,46,152845,20150429
250,6,9817208,10003,06,002,03,20150429,152500,06,036,56,153631,20150429
250,6,9806557,10004,00,000,00,0,0,06,010,23,164159,20150429
250,6,9826374,10007,00,000,00,0,0,06,010,21,165024,20150429
250,6,9826374,10007,06,049,02,20150429,165500,06,007,56,170430,20150429
250,6,9801533,10002,06,049,01,20150429,165500,06,008,24,165808,20150429
250,6,9805302,10003,06,002,02,20150429,164200,06,036,55,165251,20150429
250,6,9810013,10003,00,000,00,0,0,06,012,08,174858,20150429
250,6,9817208,10003,00,000,00,0,0,06,034,18,182734,20150429
250,6,9817208,10003,06,036,17,20150429,183500,06,004,51,185716,20150429
250,6,9828948,1,00,000,00,0,0,06,031,10,200311,20150429
250,6,9828962,1,06,009,17,20150429,185600,06,002,44,194334,20150429
250,6,9800176,10002,06,002,01,20150429,191000,06,009,45,195751,20150429
250,6,9828948,1,06,009,18,20150429,191000,06,042,27,193857,20150429
250,6,9826374,10007,00,000,00,0,0,06,010,13,70209,20150430
250,6,9806557,10004,00,000,00,0,0,06,010,14,80031,20150430
250,6,9810013,10003,00,000,00,0,0,06,012,50,73914,20150430
250,6,9810013,10003,00,000,00,0,0,06,019,14,72902,20150430
250,6,9828948,1,00,000,00,0,0,06,031,29,72613,20150430
250,6,9801533,10002,06,008,11,20150430,75900,06,009,45,80152,20150430
250,6,9826374,10007,06,007,13,20150430,64700,06,049,23,65749,20150430
250,6,9828962,1,00,000,00,0,0,06,001,20,83506,20150430
250,6,9800176,10002,06,009,18,20150430,80200,06,002,52,85028,20150430
250,6,9828948,1,06,042,13,20150430,74900,06,009,46,81750,20150430
250,6,9805302,10003,06,036,14,20150429,193100,06,009,46,81852,20150430
250,6,9817208,10003,06,004,11,20150430,74800,06,049,23,82313,20150430
250,6,9817208,10003,06,049,02,20150430,103100,06,007,52,104015,20150430
250,6,9828962,1,06,002,03,20150430,111900,06,006,52,115256,20150430
250,6,9800176,10002,06,002,01,20150430,123500,06,009,46,133728,20150430
250,6,9826374,10007,00,000,00,0,0,06,010,35,165640,20150430
250,6,9810013,10003,00,000,00,0,0,06,012,08,163624,20150430
250,6,9810013,10003,00,000,00,0,0,06,019,21,164644,20150430
250,6,9817208,10003,06,007,10,20150430,161200,06,004,51,164118,20150430
250,6,9801533,10002,06,009,17,20150430,162300,06,008,24,162630,20150430
250,6,9806557,10004,00,000,00,0,0,06,010,35,172449,20150430
250,6,9826374,10007,00,000,00,0,0,06,010,15,182746,20150430
250,6,9828047,10001,06,009,18,20150430,181200,06,002,43,190031,20150430
250,6,9828948,1,06,009,18,20150430,180900,06,042,27,184404,20150430
250,6,9828948,1,00,000,00,0,0,06,031,10,191859,20150430
250,6,9800176,10002,00,000,00,0,0,06,012,08,201908,20150430
250,6,9802432,10003,06,007,12,20150430,203500,06,008,24,204227,20150430
250,6,9800176,10002,00,000,00,0,0,06,012,50,210509,20150430
250,6,9826374,10007,00,000,00,0,0,06,010,21,10309,20150501
250,6,9802432,10003,06,008,12,20150501,400,06,007,57,1057,20150501
250,6,9826374,10007,06,049,02,20150501,11200,06,007,56,12154,20150501
250,6,9827296,10002,00,000,00,0,0,06,012,17,171144,20150501
250,6,9827296,10002,00,000,00,0,0,06,012,48,175309,20150501
250,6,9805302,10003,06,009,17,20150430,193100,06,038,55,84529,20150502
250,6,9801533,10002,06,008,11,20150502,104300,06,009,45,104616,20150502
250,6,9801533,10002,00,000,00,0,0,06,012,17,110701,20150502
250,6,9826374,10007,06,007,11,20150502,181700,06,049,23,182737,20150502
250,6,9826374,10007,06,049,01,20150502,222900,06,007,56,223941,20150502
250,6,9828948,1,00,000,00,0,0,06,032,33,135254,20150503
250,6,9828962,1,00,000,00,0,0,06,031,09,164714,20150503
250,6,9828948,1,00,000,00,0,0,06,032,03,161213,20150503
250,6,9828962,1,00,000,00,0,0,06,033,16,165741,20150503
250,6,9828962,1,06,036,17,20150503,170500,06,002,44,171623,20150503
250,6,9800176,10002,00,000,00,0,0,06,012,08,212926,20150503
250,6,9800176,10002,00,000,00,0,0,06,012,50,221440,20150503
250,6,9826374,10007,00,000,00,0,0,06,010,14,65953,20150504
250,6,9810013,10003,00,000,00,0,0,06,012,50,73301,20150504
250,6,9828948,1,00,000,00,0,0,06,031,29,71704,20150504
250,6,9817208,10003,00,000,00,0,0,06,033,24,73844,20150504
250,6,9817208,10003,00,000,00,0,0,06,034,16,75745,20150504
250,6,9828962,1,06,002,12,20150504,64800,06,009,46,73727,20150504
250,6,9817208,10003,06,004,12,20150504,70700,06,036,35,73101,20150504
250,6,9826374,10007,06,007,12,20150504,64300,06,049,23,65334,20150504
250,6,9828952,1,00,000,00,0,0,06,054,25,84427,20150504
250,6,9828948,1,06,042,13,20150504,73900,06,009,45,80758,20150504
250,6,9802432,10003,06,007,13,20150504,82300,06,009,45,83201,20150504
250,6,9817208,10003,06,036,17,20150504,80500,06,049,23,90336,20150504
250,6,9817208,10003,00,000,00,0,0,06,010,15,91453,20150504
250,6,9805302,10003,06,036,17,20150502,104900,06,009,45,81101,20150504
250,6,9800176,10002,06,009,18,20150504,133900,06,002,51,144212,20150504
250,6,9826374,10007,00,000,00,0,0,06,010,21,165350,20150504
250,6,9810013,10003,00,000,00,0,0,06,012,08,174551,20150504
250,6,9810013,10003,00,000,00,0,0,06,019,21,175811,20150504
250,6,9826374,10007,06,049,01,20150504,165900,06,007,57,170859,20150504
250,6,9828952,1,00,000,00,0,0,06,054,04,185047,20150504
250,6,9817208,10003,06,009,18,20150504,182500,06,004,51,190023,20150504
250,6,9802432,10003,06,009,18,20150504,194200,06,007,57,194957,20150504
250,6,9800176,10002,06,002,01,20150504,190100,06,009,46,194956,20150504
250,6,9828948,1,06,009,18,20150504,192800,06,042,27,195734,20150504
250,6,9828948,1,00,000,00,0,0,06,031,10,201857,20150504
250,6,9828962,1,06,009,17,20150504,191800,06,002,44,200601,20150504
250,6,9826374,10007,00,000,00,0,0,06,010,11,65934,20150505
250,6,9810013,10003,00,000,00,0,0,06,012,50,73305,20150505
250,6,9810013,10003,00,000,00,0,0,06,019,14,72253,20150505
250,6,9817208,10003,06,004,12,20150505,73500,06,036,35,75949,20150505
250,6,9826374,10007,06,007,13,20150505,64400,06,049,23,65436,20150505
250,6,9828948,1,00,000,00,0,0,06,033,16,80810,20150505
250,6,9817208,10003,00,000,00,0,0,06,033,34,81354,20150505
250,6,9828047,10001,06,002,11,20150505,74100,06,009,46,82942,20150505
250,6,9802432,10003,06,007,13,20150505,82500,06,009,46,83357,20150505
250,6,9805302,10003,06,009,17,20150504,200000,06,036,56,80953,20150505
250,6,9828952,1,06,002,04,20150505,81800,06,036,56,83119,20150505
250,6,9800176,10002,00,000,00,0,0,06,031,10,92956,20150505
250,6,9828962,1,00,000,00,0,0,06,033,26,91657,20150505
250,6,9805302,10003,00,000,00,0,0,06,033,26,95618,20150505
250,6,9828952,1,00,000,00,0,0,06,034,26,92108,20150505
250,6,9828948,1,00,000,00,0,0,06,034,23,92903,20150505
250,6,9800176,10002,00,000,00,0,0,06,034,24,94044,20150505
250,6,9828962,1,06,002,12,20150505,85700,06,036,56,90837,20150505
250,6,9800176,10002,06,009,17,20150505,83600,06,042,27,90645,20150505
250,6,9805302,10003,00,000,00,0,0,06,034,18,111134,20150505
250,6,9828952,1,00,000,00,0,0,06,034,16,121620,20150505
250,6,9828948,1,00,000,00,0,0,06,034,18,140938,20150505
250,6,9828962,1,00,000,00,0,0,06,034,15,141244,20150505
250,6,9828962,1,06,036,17,20150505,142100,06,002,51,143304,20150505
250,6,9828948,1,00,000,00,0,0,06,033,16,155825,20150505
250,6,9826374,10007,00,000,00,0,0,06,010,21,165318,20150505
250,6,9828948,1,00,000,00,0,0,06,033,38,171138,20150505
250,6,9800176,10002,00,000,00,0,0,06,031,30,181625,20150505
250,6,9817208,10003,00,000,00,0,0,06,034,18,181843,20150505
250,6,9828047,10001,06,009,18,20150505,175200,06,002,44,184021,20150505
250,6,9817208,10003,06,036,13,20150505,182600,06,004,51,184829,20150505
250,6,9810013,10003,00,000,00,0,0,06,019,23,194321,20150505
250,6,9800176,10002,06,042,11,20150505,184000,06,009,68,191001,20150505
250,6,9828952,1,06,036,17,20150505,195900,06,002,57,201104,20150505
250,6,9802432,10003,06,009,18,20150505,201100,06,007,57,201925,20150505
250,6,9826374,10007,06,049,02,20150505,202600,06,007,57,203624,20150505
250,6,9826374,10007,00,000,00,0,0,06,010,13,70351,20150506
250,6,9810013,10003,00,000,00,0,0,06,012,50,73844,20150506
250,6,9810013,10003,00,000,00,0,0,06,019,13,72744,20150506
250,6,9828948,1,00,000,00,0,0,06,033,16,80117,20150506
250,6,9817208,10003,06,004,12,20150506,70500,06,009,46,74034,20150506
250,6,9805302,10003,06,036,18,20150505,195800,06,009,46,80453,20150506
250,6,9826374,10007,06,007,12,20150506,64800,06,049,23,65837,20150506
250,6,9828952,1,06,002,12,20150506,73600,06,009,46,82634,20150506
250,6,9828047,10001,06,002,12,20150506,73500,06,009,46,82934,20150506
250,6,9802432,10003,06,007,13,20150506,83900,06,009,46,84651,20150506
250,6,9828962,1,06,002,12,20150506,75800,06,009,46,84744,20150506
250,6,9828948,1,06,036,17,20150506,95300,06,002,58,101223,20150506
250,6,9817208,10003,00,000,00,0,0,06,010,35,121024,20150506
250,6,9810013,10003,00,000,00,0,0,06,012,08,163616,20150506
250,6,9810013,10003,00,000,00,0,0,06,019,22,164635,20150506
250,6,9826374,10007,00,000,00,0,0,06,010,21,175949,20150506
250,6,9828948,1,00,000,00,0,0,06,032,33,185840,20150506
250,6,9828948,1,00,000,00,0,0,06,033,38,184831,20150506
250,6,9828047,10001,06,009,18,20150506,180800,06,002,44,185629,20150506
250,6,9817208,10003,06,049,01,20150506,174300,06,004,52,181933,20150506
250,6,9828948,1,06,002,12,20150506,182900,06,036,56,184038,20150506
250,6,9828948,1,00,000,00,0,0,06,032,03,191300,20150506
250,6,9802432,10003,06,009,18,20150506,201100,06,007,57,201826,20150506
250,6,9826374,10007,06,049,02,20150506,210100,06,007,56,211130,20150506
250,6,9828952,1,06,009,17,20150506,222400,06,002,58,232005,20150506
250,6,9826374,10007,00,000,00,0,0,06,010,13,70130,20150507
250,6,9810013,10003,00,000,00,0,0,06,012,50,72857,20150507
250,6,9828948,1,00,000,00,0,0,06,031,30,70030,20150507
250,6,9817208,10003,06,004,11,20150507,70700,06,009,46,74307,20150507
250,6,9828948,1,06,042,11,20150507,72200,06,009,68,75037,20150507
250,6,9805302,10003,06,009,17,20150506,202800,06,009,46,80425,20150507
250,6,9826374,10007,06,007,12,20150507,64500,06,049,23,65541,20150507
250,6,9800176,10002,00,000,00,0,0,06,031,10,85202,20150507
250,6,9800176,10002,00,000,00,0,0,06,034,23,90234,20150507
250,6,9828047,10001,06,002,12,20150507,74400,06,009,74,83238,20150507
250,6,9800176,10002,06,009,17,20150507,75800,06,042,27,82804,20150507
250,6,9828952,1,00,000,00,0,0,06,001,20,102651,20150507
250,6,9810013,10003,00,000,00,0,0,06,019,13,71847,20150507
250,6,9806557,10004,00,000,00,0,0,06,010,15,111718,20150507
250,6,9806557,10004,00,000,00,0,0,06,012,17,113826,20150507
250,6,9828952,1,00,000,00,0,0,06,001,14,140421,20150507
250,6,9806557,10004,00,000,00,0,0,06,010,24,134337,20150507
250,6,9806557,10004,00,000,00,0,0,06,012,50,132230,20150507
250,6,9802432,10003,06,049,01,20150507,134800,06,007,54,135647,20150507
250,6,9802432,10003,06,007,13,20150507,125800,06,049,23,130708,20150507
250,6,9826374,10007,00,000,00,0,0,06,010,21,165028,20150507
250,6,9810013,10003,00,000,00,0,0,06,012,08,165649,20150507
250,6,9826374,10007,06,049,01,20150507,165500,06,007,57,170452,20150507
250,6,9828962,1,06,009,17,20150507,163200,06,002,44,172104,20150507
250,6,9817208,10003,06,009,18,20150507,172900,06,004,51,180354,20150507
250,6,9800176,10002,00,000,00,0,0,06,034,18,184457,20150507
250,6,9828948,1,00,000,00,0,0,06,031,10,200344,20150507
250,6,9803248,10003,06,009,18,20150507,183300,06,002,43,192452,20150507
250,6,9800176,10002,06,036,14,20150507,185300,06,009,68,194937,20150507
250,6,9828948,1,06,009,18,20150507,190100,06,042,27,193337,20150507
250,6,9828047,10001,06,009,17,20150507,192400,06,002,44,201235,20150507
250,6,9800176,10002,00,000,00,0,0,06,024,16,140104,20150508
250,6,9800176,10002,00,000,00,0,0,06,012,49,144525,20150508
250,6,9827296,10002,00,000,00,0,0,06,012,50,180452,20150508
250,6,9828948,1,00,000,00,0,0,06,032,33,190447,20150508
250,6,9828948,1,00,000,00,0,0,06,032,13,191143,20150508
250,6,9827296,10002,00,000,00,0,0,06,012,17,172257,20150508
250,6,9828948,1,00,000,00,0,0,06,032,33,235442,20150508
250,6,9805302,10003,00,000,00,0,0,06,001,11,100518,20150509
250,6,9827296,10002,00,000,00,0,0,06,012,17,152409,20150509
250,6,9810013,10003,00,000,00,0,0,06,012,50,155249,20150509
250,6,9827296,10002,00,000,00,0,0,06,012,49,160305,20150509
250,6,9810013,10003,06,009,18,20150509,161300,06,002,44,170213,20150509
250,6,9826374,10007,06,007,13,20150509,174300,06,049,23,175420,20150509
250,6,9802432,10003,06,006,11,20150509,180000,06,007,57,181121,20150509
250,6,9826374,10007,06,049,01,20150509,225800,06,007,55,230725,20150509
250,6,9801533,10002,00,000,00,0,0,06,012,49,72245,20150510
250,6,9801533,10002,06,009,14,20150510,74100,06,008,24,74414,20150510
250,6,9827296,10002,00,000,00,0,0,06,012,17,93247,20150510
250,6,9827296,10002,00,000,00,0,0,06,012,49,101209,20150510
250,6,9805302,10003,00,000,00,0,0,06,001,10,150828,20150510
250,6,9803248,10003,06,002,12,20150510,152900,06,009,46,161748,20150510
250,6,9801533,10002,00,000,00,0,0,06,010,13,70024,20150511
250,6,9827296,10002,00,000,00,0,0,06,012,17,72813,20150511
250,6,9800176,10002,00,000,00,0,0,06,014,35,75903,20150511
250,6,9828948,1,00,000,00,0,0,06,031,30,71502,20150511
250,6,9817208,10003,06,004,12,20150511,71000,06,009,67,74528,20150511
250,6,9801533,10002,06,008,11,20150511,64600,06,049,23,64937,20150511
250,6,9806557,10004,00,000,00,0,0,06,010,15,80611,20150511
250,6,9827296,10002,00,000,00,0,0,06,012,49,83556,20150511
250,6,9800176,10002,00,000,00,0,0,06,014,10,82057,20150511
250,6,9826374,10007,06,007,13,20150511,80600,06,008,55,81353,20150511
250,6,9828948,1,06,042,13,20150511,73800,06,009,74,80628,20150511
250,6,9802432,10003,06,007,13,20150511,81900,06,009,46,82729,20150511
250,6,9828047,10001,06,002,11,20150511,74200,06,009,74,83014,20150511
250,6,9805302,10003,06,009,00,0,0,06,002,43,81733,20150511
250,6,9828952,1,06,002,11,20150511,103000,06,036,56,104034,20150511
250,6,9817208,10003,00,000,00,0,0,06,010,21,124008,20150511
250,6,9802432,10003,00,000,00,0,0,06,012,08,122305,20150511
250,6,9826374,10007,06,008,11,20150511,120600,06,007,51,121247,20150511
250,6,9828952,1,06,036,18,20150511,123000,06,009,46,135149,20150511
250,6,9802432,10003,00,000,00,0,0,06,012,49,152015,20150511
250,6,9801533,10002,00,000,00,0,0,06,010,24,165543,20150511
250,6,9801533,10002,06,049,02,20150511,170000,06,008,24,170321,20150511
250,6,9805302,10003,06,002,04,20150511,155900,06,036,55,161116,20150511
250,6,9806557,10004,00,000,00,0,0,06,010,35,173648,20150511
250,6,9817208,10003,06,049,02,20150511,174400,06,004,52,181913,20150511
250,6,9828952,1,06,009,18,20150511,180600,06,036,35,190147,20150511
250,6,9828952,1,06,036,17,20150511,195200,06,002,58,200256,20150511
250,6,9828948,1,06,009,18,20150511,192700,06,042,27,195529,20150511
250,6,9828948,1,00,000,00,0,0,06,031,10,201656,20150511
250,6,9802432,10003,06,009,17,20150511,205800,06,007,57,210533,20150511
250,6,9801533,10002,00,000,00,0,0,06,010,11,65907,20150512
250,6,9800176,10002,00,000,00,0,0,06,014,22,75941,20150512
250,6,9828948,1,00,000,00,0,0,06,031,29,70843,20150512
250,6,9817208,10003,06,004,12,20150512,71100,06,009,68,75646,20150512
250,6,9805302,10003,06,036,18,20150511,193100,06,009,46,75752,20150512
250,6,9828948,1,06,042,11,20150512,73100,06,009,46,75935,20150512
250,6,9801533,10002,06,008,11,20150512,64900,06,049,23,65214,20150512
250,6,9800176,10002,00,000,00,0,0,06,014,15,81822,20150512
250,6,9828952,1,06,002,12,20150512,82800,06,004,53,84214,20150512
250,6,9802432,10003,06,007,13,20150512,82600,06,009,46,83352,20150512
250,6,9806557,10004,00,000,00,0,0,06,010,14,93319,20150512
250,6,9826374,10007,06,007,13,20150512,90800,06,049,23,91833,20150512
250,6,9828962,1,06,002,12,20150512,110400,06,009,46,115239,20150512
250,6,9800176,10002,00,000,00,0,0,06,031,09,134736,20150512
250,6,9800176,10002,00,000,00,0,0,06,034,28,135808,20150512
250,6,9800176,10002,06,009,14,20150512,124000,06,042,27,131745,20150512
250,6,9817208,10003,06,009,18,20150512,152400,06,006,52,154230,20150512
250,6,9801533,10002,00,000,00,0,0,06,010,21,165417,20150512
250,6,9801533,10002,06,049,01,20150512,165900,06,008,24,170220,20150512
250,6,9806557,10004,00,000,00,0,0,06,010,35,172918,20150512
250,6,9828047,10001,06,009,17,20150512,171300,06,002,43,180135,20150512
250,6,9828952,1,06,004,12,20150512,184900,06,002,66,190335,20150512
250,6,9817208,10003,06,006,11,20150512,182500,06,004,52,184650,20150512
250,6,9828952,1,00,000,00,0,0,06,001,20,195953,20150512
250,6,9800176,10002,00,000,00,0,0,06,031,30,200908,20150512
250,6,9802432,10003,06,009,17,20150512,201000,06,007,57,201751,20150512
250,6,9800176,10002,06,042,11,20150512,203100,06,009,68,205858,20150512
250,6,9828948,1,06,009,17,20150512,202000,06,042,27,204914,20150512
250,6,9828948,1,00,000,00,0,0,06,031,09,211031,20150512
250,6,9826374,10007,06,049,01,20150512,223800,06,007,56,224812,20150512
250,6,9828952,1,00,000,00,0,0,06,001,13,75915,20150513
250,6,9801533,10002,00,000,00,0,0,06,010,13,70419,20150513
250,6,9800176,10002,00,000,00,0,0,06,014,35,75558,20150513
250,6,9828948,1,00,000,00,0,0,06,031,30,74638,20150513
250,6,9805302,10003,06,009,14,20150512,200200,06,002,43,62347,20150513
250,6,9801533,10002,06,008,11,20150513,65100,06,049,23,65430,20150513
250,6,9806557,10004,00,000,00,0,0,06,010,13,81714,20150513
250,6,9800176,10002,00,000,00,0,0,06,014,15,81116,20150513
250,6,9828952,1,00,000,00,0,0,06,054,25,81544,20150513
250,6,9828047,10001,06,002,12,20150513,74100,06,009,46,82756,20150513
250,6,9828948,1,06,042,12,20150513,81200,06,009,46,84039,20150513
250,6,9826374,10007,06,007,10,20150513,81000,06,042,27,83828,20150513
250,6,9817208,10003,06,059,12,20150513,92000,06,063,23,94209,20150513
250,6,9803248,10003,06,009,18,20150513,93500,06,002,44,102350,20150513
250,6,9828952,1,06,056,02,20150513,85700,06,063,23,101153,20150513
250,6,9828952,1,06,063,12,20150513,120900,06,055,64,124424,20150513
250,6,9817208,10003,06,063,11,20150513,133200,06,059,51,135321,20150513
250,6,9817208,10003,06,004,12,20150513,143400,06,049,52,151040,20150513
250,6,9801533,10002,00,000,00,0,0,06,010,21,165219,20150513
250,6,9828948,1,00,000,00,0,0,06,031,10,164710,20150513
250,6,9828948,1,06,009,18,20150513,152600,06,042,27,161829,20150513
250,6,9806557,10004,00,000,00,0,0,06,010,35,173139,20150513
250,6,9801533,10002,06,049,01,20150513,171100,06,008,24,171417,20150513
250,6,9828047,10001,06,009,18,20150513,172900,06,002,43,181655,20150513
250,6,9828962,1,06,009,18,20150513,185200,06,002,43,193952,20150513
250,6,9817208,10003,06,049,01,20150513,183000,06,004,51,190532,20150513
250,6,9826374,10007,06,042,11,20150514,42300,06,006,25,43949,20150514
250,6,9826374,10007,06,049,02,20150514,225100,06,007,56,230124,20150514
250,6,9828948,1,00,000,00,0,0,06,033,16,91525,20150515
250,6,9828948,1,00,000,00,0,0,06,033,35,103131,20150515
250,6,9805302,10003,00,000,00,0,0,06,001,14,122210,20150515
250,6,9826374,10007,06,007,13,20150515,135100,06,049,23,140111,20150515
250,6,9828948,1,00,000,00,0,0,06,033,16,142625,20150515
250,6,9828948,1,00,000,00,0,0,06,033,34,145601,20150515
250,6,9805302,10003,00,000,00,0,0,06,031,30,161658,20150515
250,6,9805302,10003,00,000,00,0,0,06,033,38,160621,20150515
250,6,9805302,10003,06,009,00,0,0,06,036,55,155843,20150515
250,6,9828948,1,00,000,00,0,0,06,031,30,174651,20150515
250,6,9805302,10003,00,000,00,0,0,06,031,03,180143,20150515
250,6,9828948,1,00,000,00,0,0,06,031,09,181150,20150515
250,6,9805302,10003,00,000,00,0,0,06,033,18,181238,20150515
250,6,9826374,10007,06,008,12,20150515,205400,06,007,55,210220,20150515
250,6,9805302,10003,00,000,00,0,0,06,001,13,94843,20150516
250,6,9828948,1,00,000,00,0,0,06,032,33,94322,20150516
250,6,9828948,1,00,000,00,0,0,06,032,03,102423,20150516
250,6,9805302,10003,00,000,00,0,0,06,001,20,114425,20150516
250,6,9802432,10003,06,007,13,20150516,111200,06,008,24,111934,20150516
250,6,9802432,10003,06,008,12,20150516,122400,06,007,57,123145,20150516
250,6,9805302,10003,00,000,00,0,0,06,001,14,183010,20150516
250,6,9828948,1,00,000,00,0,0,06,032,33,190053,20150516
250,6,9828948,1,00,000,00,0,0,06,032,03,202110,20150516
250,6,9805302,10003,00,000,00,0,0,06,001,24,231522,20150516
250,6,9805302,10003,00,000,00,0,0,06,001,10,104608,20150517
250,6,9805302,10003,00,000,00,0,0,06,001,20,113416,20150517
250,6,9810013,10003,00,000,00,0,0,06,012,08,115633,20150517
250,6,9810013,10003,06,002,12,20150517,104700,06,009,46,113555,20150517
250,6,9805302,10003,00,000,00,0,0,06,001,10,163001,20150517
250,6,9805302,10003,00,000,00,0,0,06,001,20,173657,20150517
250,6,9826374,10007,00,000,00,0,0,06,010,13,65928,20150518
250,6,9810013,10003,00,000,00,0,0,06,012,50,72514,20150518
250,6,9800176,10002,00,000,00,0,0,06,014,35,75635,20150518
250,6,9810013,10003,00,000,00,0,0,06,019,14,71512,20150518
250,6,9828948,1,00,000,00,0,0,06,031,29,71033,20150518
250,6,9817208,10003,06,004,11,20150518,71300,06,009,68,74812,20150518
250,6,9828948,1,06,042,13,20150518,73300,06,009,45,80141,20150518
250,6,9826374,10007,06,007,13,20150518,63800,06,049,23,64832,20150518
250,6,9801533,10002,06,008,11,20150518,65200,06,049,23,65445,20150518
250,6,9806557,10004,00,000,00,0,0,06,010,15,81405,20150518
250,6,9800176,10002,00,000,00,0,0,06,014,15,83215,20150518
250,6,9802432,10003,06,007,13,20150518,82000,06,009,45,82918,20150518
250,6,9828047,10001,06,002,11,20150518,74400,06,009,74,83158,20150518
250,6,9828962,1,06,002,12,20150518,84100,06,009,45,92918,20150518
250,6,9810013,10003,00,000,00,0,0,06,012,08,125712,20150518
