NUM_MOY_PAIM;COD_PAY_ENTR;COD_STE_ENTR;COD_GARE_ENTR;LIB_GARE_ENT;COD_PAY_SOR;COD_STE_SOR;COD_GARE_SOR;LIB_GAR_SOR;HRD_SOR;DAT_SOR;HRD_ENTR;DAT_ENTR
25006980530210003;250;04;211;AVIGNON-N;250;04;220;LANCON;21/02/2014 14:20:17;20140221142017;21/02/2014 13:55:22;20140221135522
25006982729610002;250;04;211;AVIGNON-N;250;04;220;LANCON;17/02/2014 17:11:41;20140217171141;17/02/2014 16:46:30;20140217164630
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;03/03/2014 19:03:47;20140303190347;03/03/2014 18:39:16;20140303183916
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;07/03/2014 17:17:03;20140307171703;07/03/2014 16:52:52;20140307165252
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;17/03/2014 19:41:28;20140317194128;17/03/2014 19:16:50;20140317191650
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;21/03/2014 19:04:10;20140321190410;21/03/2014 18:39:04;20140321183904
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;28/03/2014 18:11:40;20140328181140;28/03/2014 17:46:58;20140328174658
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;04/04/2014 20:29:41;20140404202941;04/04/2014 20:05:40;20140404200540
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;09/04/2014 18:01:25;20140409180125;09/04/2014 17:36:40;20140409173640
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;16/04/2014 17:33:57;20140416173357;16/04/2014 17:09:00;20140416170900
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;18/04/2014 20:02:04;20140418200204;18/04/2014 19:36:22;20140418193622
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;24/04/2014 19:04:15;20140424190415;24/04/2014 18:38:06;20140424183806
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;30/04/2014 18:43:07;20140430184307;30/04/2014 18:18:18;20140430181818
25006980530210003;250;04;211;AVIGNON-N;250;04;220;LANCON;07/04/2014 14:06:21;20140407140621;07/04/2014 13:40:22;20140407134022
25006982729610002;250;04;211;AVIGNON-N;250;04;220;LANCON;02/04/2014 15:18:11;20140402151811;02/04/2014 14:53:28;20140402145328
25006982729610002;250;04;211;AVIGNON-N;250;04;220;LANCON;26/04/2014 19:11:13;20140426191113;26/04/2014 18:46:38;20140426184638
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;07/05/2014 19:48:27;20140507194827;07/05/2014 19:23:18;20140507192318
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;12/05/2014 18:26:32;20140512182632;12/05/2014 18:02:02;20140512180202
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;15/05/2014 17:28:33;20140515172833;15/05/2014 17:05:24;20140515170524
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;23/05/2014 20:15:35;20140523201535;23/05/2014 19:49:34;20140523194934
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;27/05/2014 18:58:11;20140527185811;27/05/2014 18:34:50;20140527183450
25006980530210003;250;04;211;AVIGNON-N;250;04;220;LANCON;07/05/2014 18:09:05;20140507180905;07/05/2014 17:44:52;20140507174452
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;04/06/2014 17:33:13;20140604173313;04/06/2014 17:09:16;20140604170916
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;06/06/2014 19:48:01;20140606194801;06/06/2014 19:23:44;20140606192344
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;11/06/2014 17:44:57;20140611174457;11/06/2014 17:20:12;20140611172012
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;13/06/2014 20:05:57;20140613200557;13/06/2014 19:42:50;20140613194250
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;18/06/2014 20:41:27;20140618204127;18/06/2014 20:16:16;20140618201616
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;27/06/2014 18:26:59;20140627182659;27/06/2014 18:01:18;20140627180118
25006980530210003;250;04;211;AVIGNON-N;250;04;220;LANCON;30/06/2014 18:16:28;20140630181628;30/06/2014 17:53:28;20140630175328
25006981720810003;250;04;211;AVIGNON-N;250;04;220;LANCON;04/06/2014 16:48:38;20140604164838;04/06/2014 16:24:36;20140604162436
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;02/07/2014 19:12:47;20140702191247;02/07/2014 18:48:36;20140702184836
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;04/07/2014 16:14:06;20140704161406;04/07/2014 15:48:08;20140704154808
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;09/07/2014 19:33:26;20140709193326;09/07/2014 19:09:14;20140709190914
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;11/07/2014 20:00:51;20140711200051;11/07/2014 19:35:44;20140711193544
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;17/07/2014 19:14:50;20140717191450;17/07/2014 18:48:42;20140717184842
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;23/07/2014 19:24:53;20140723192453;23/07/2014 19:00:20;20140723190020
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;25/07/2014 19:04:19;20140725190419;25/07/2014 18:37:12;20140725183712
25006980017610002;250;04;211;AVIGNON-N;250;04;220;LANCON;15/07/2014 15:53:38;20140715155338;15/07/2014 15:29:04;20140715152904
25006980324810003;250;04;211;AVIGNON-N;250;04;220;LANCON;03/07/2014 12:25:32;20140703122532;03/07/2014 12:00:44;20140703120044
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;20/08/2014 19:15:57;20140820191557;20/08/2014 18:50:04;20140820185004
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;27/08/2014 20:11:33;20140827201133;27/08/2014 19:47:24;20140827194724
25006982729610002;250;04;211;AVIGNON-N;250;04;220;LANCON;17/08/2014 16:54:31;20140817165431;17/08/2014 16:19:46;20140817161946
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;03/09/2014 19:22:48;20140903192248;03/09/2014 18:58:16;20140903185816
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;05/09/2014 19:10:31;20140905191031;05/09/2014 18:45:02;20140905184502
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;10/09/2014 18:32:40;20140910183240;10/09/2014 18:07:22;20140910180722
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;17/09/2014 17:48:43;20140917174843;17/09/2014 17:23:18;20140917172318
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;24/09/2014 17:12:26;20140924171226;24/09/2014 16:48:44;20140924164844
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;26/09/2014 19:04:01;20140926190401;26/09/2014 18:38:10;20140926183810
25006980017610002;250;04;211;AVIGNON-N;250;04;220;LANCON;12/09/2014 14:38:29;20140912143829;12/09/2014 14:10:32;20140912141032
25006980530210003;250;04;211;AVIGNON-N;250;04;220;LANCON;05/09/2014 15:30:08;20140905153008;05/09/2014 15:05:06;20140905150506
25006980530210003;250;04;211;AVIGNON-N;250;04;220;LANCON;09/09/2014 17:24:03;20140909172403;09/09/2014 16:59:42;20140909165942
25006980530210003;250;04;211;AVIGNON-N;250;04;220;LANCON;11/09/2014 18:03:37;20140911180337;11/09/2014 17:38:34;20140911173834
25006981720810003;250;04;211;AVIGNON-N;250;04;220;LANCON;06/09/2014 22:47:31;20140906224731;06/09/2014 22:24:46;20140906222446
25006981720810003;250;04;211;AVIGNON-N;250;04;220;LANCON;15/09/2014 18:06:15;20140915180615;15/09/2014 17:41:28;20140915174128
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;03/10/2014 18:56:43;20141003185643;03/10/2014 18:32:28;20141003183228
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;10/10/2014 19:19:37;20141010191937;10/10/2014 18:54:30;20141010185430
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;15/10/2014 20:03:06;20141015200306;15/10/2014 19:36:14;20141015193614
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;17/10/2014 19:35:32;20141017193532;17/10/2014 19:10:06;20141017191006
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;24/10/2014 18:37:00;20141024183700;24/10/2014 18:11:48;20141024181148
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;29/10/2014 18:47:10;20141029184710;29/10/2014 18:21:50;20141029182150
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;31/10/2014 18:48:06;20141031184806;31/10/2014 18:22:50;20141031182250
25006980017610002;250;04;211;AVIGNON-N;250;04;220;LANCON;07/10/2014 15:51:00;20141007155100;07/10/2014 15:25:40;20141007152540
25006980530210003;250;04;211;AVIGNON-N;250;04;220;LANCON;05/10/2014 12:57:58;20141005125758;05/10/2014 12:34:44;20141005123444
25006981720810003;250;04;211;AVIGNON-N;250;04;220;LANCON;22/10/2014 23:02:32;20141022230232;22/10/2014 22:40:32;20141022224032
25006982894800001;250;04;211;AVIGNON-N;250;04;220;LANCON;31/10/2014 11:46:29;20141031114629;31/10/2014 11:22:44;20141031112244
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;06/11/2014 17:20:26;20141106172026;06/11/2014 16:55:20;20141106165520
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;07/11/2014 17:03:48;20141107170348;07/11/2014 16:39:02;20141107163902
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;14/11/2014 19:44:46;20141114194446;14/11/2014 19:18:22;20141114191822
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;20/11/2014 17:25:58;20141120172558;20/11/2014 17:02:02;20141120170202
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;27/11/2014 17:10:30;20141127171030;27/11/2014 16:43:32;20141127164332
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;28/11/2014 19:20:58;20141128192058;28/11/2014 18:54:46;20141128185446
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;04/12/2014 19:36:34;20141204193634;04/12/2014 19:13:14;20141204191314
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;10/12/2014 17:19:13;20141210171913;10/12/2014 16:56:16;20141210165616
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;12/12/2014 18:50:48;20141212185048;12/12/2014 18:26:22;20141212182622
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;17/12/2014 17:33:44;20141217173344;17/12/2014 17:09:06;20141217170906
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;19/12/2014 17:20:38;20141219172038;19/12/2014 16:56:36;20141219165636
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;31/12/2014 17:28:09;20141231172809;31/12/2014 17:04:00;20141231170400
25006980017610002;250;04;211;AVIGNON-N;250;04;220;LANCON;15/12/2014 18:44:01;20141215184401;15/12/2014 18:18:56;20141215181856
25006980530210003;250;04;211;AVIGNON-N;250;04;220;LANCON;05/12/2014 12:48:37;20141205124837;05/12/2014 12:24:34;20141205122434
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;08/01/2015 18:43:46;20150108184346;08/01/2015 18:18:50;20150108181850
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;09/01/2015 19:44:56;20150109194456;09/01/2015 19:19:26;20150109191926
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;14/01/2015 18:36:40;20150114183640;14/01/2015 18:10:08;20150114181008
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;23/01/2015 17:57:02;20150123175702;23/01/2015 17:32:18;20150123173218
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;26/01/2015 19:16:41;20150126191641;26/01/2015 18:52:06;20150126185206
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;29/01/2015 17:02:03;20150129170203;29/01/2015 16:38:26;20150129163826
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;30/01/2015 18:51:24;20150130185124;30/01/2015 18:25:38;20150130182538
25006980017610002;250;04;211;AVIGNON-N;250;04;220;LANCON;29/01/2015 16:17:50;20150129161750;29/01/2015 15:52:38;20150129155238
25006980530210003;250;04;211;AVIGNON-N;250;04;220;LANCON;28/01/2015 16:33:39;20150128163339;28/01/2015 16:09:16;20150128160916
25006980530210003;250;04;211;AVIGNON-N;250;04;220;LANCON;30/01/2015 17:41:33;20150130174133;30/01/2015 17:15:54;20150130171554
25006982895200001;250;04;211;AVIGNON-N;250;04;220;LANCON;16/01/2015 00:33:21;20150116003321;16/01/2015 00:08:32;20150116000832
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;04/02/2015 16:57:59;20150204165759;04/02/2015 16:33:44;20150204163344
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;05/02/2015 19:21:24;20150205192124;05/02/2015 18:54:50;20150205185450
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;11/02/2015 16:52:29;20150211165229;11/02/2015 16:26:08;20150211162608
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;26/02/2015 19:28:53;20150226192853;26/02/2015 19:04:44;20150226190444
25006982894800001;250;04;211;AVIGNON-N;250;04;220;LANCON;04/02/2015 18:45:01;20150204184501;04/02/2015 18:21:10;20150204182110
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;03/03/2015 19:05:47;20150303190547;03/03/2015 18:41:36;20150303184136
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;05/03/2015 16:29:17;20150305162917;05/03/2015 16:05:54;20150305160554
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;06/03/2015 19:26:49;20150306192649;06/03/2015 19:02:32;20150306190232
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;11/03/2015 17:16:52;20150311171652;11/03/2015 16:53:36;20150311165336
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;13/03/2015 15:26:45;20150313152645;13/03/2015 15:02:00;20150313150200
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;19/03/2015 16:54:59;20150319165459;19/03/2015 16:29:56;20150319162956
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;20/03/2015 19:43:41;20150320194341;20/03/2015 19:19:00;20150320191900
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;26/03/2015 16:59:39;20150326165939;26/03/2015 16:34:50;20150326163450
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;27/03/2015 19:39:13;20150327193913;27/03/2015 19:13:42;20150327191342
25006980530210003;250;04;211;AVIGNON-N;250;04;220;LANCON;31/03/2015 19:30:27;20150331193027;31/03/2015 19:07:40;20150331190740
25006981720810003;250;04;211;AVIGNON-N;250;04;220;LANCON;28/03/2015 23:09:12;20150328230912;28/03/2015 22:47:14;20150328224714
25006982894800001;250;04;211;AVIGNON-N;250;04;220;LANCON;13/03/2015 15:58:40;20150313155840;13/03/2015 15:34:00;20150313153400
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;03/04/2015 17:09:37;20150403170937;03/04/2015 16:44:28;20150403164428
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;09/04/2015 16:52:36;20150409165236;09/04/2015 16:27:30;20150409162730
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;23/04/2015 16:42:28;20150423164228;23/04/2015 16:17:32;20150423161732
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;24/04/2015 17:03:36;20150424170336;24/04/2015 16:37:52;20150424163752
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;30/04/2015 19:35:59;20150430193559;30/04/2015 19:10:42;20150430191042
25006980017610002;250;04;211;AVIGNON-N;250;04;220;LANCON;23/04/2015 19:09:33;20150423190933;23/04/2015 18:45:08;20150423184508
25006980530210003;250;04;211;AVIGNON-N;250;04;220;LANCON;08/04/2015 17:03:38;20150408170338;08/04/2015 16:38:02;20150408163802
25006982894800001;250;04;211;AVIGNON-N;250;04;220;LANCON;08/04/2015 18:36:15;20150408183615;08/04/2015 18:12:12;20150408181212
25006982894800001;250;04;211;AVIGNON-N;250;04;220;LANCON;27/04/2015 19:07:36;20150427190736;27/04/2015 18:43:20;20150427184320
25006982895200001;250;04;211;AVIGNON-N;250;04;220;LANCON;20/04/2015 23:35:22;20150420233522;20/04/2015 23:10:42;20150420231042
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;19/05/2015 17:21:26;20150519172126;19/05/2015 16:57:24;20150519165724
25006980530210003;250;04;211;AVIGNON-N;250;04;220;LANCON;11/05/2015 15:41:04;20150511154104;11/05/2015 15:14:28;20150511151428
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;02/06/2015 19:42:34;20150602194234;02/06/2015 19:17:04;20150602191704
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;05/06/2015 18:33:27;20150605183327;05/06/2015 18:08:06;20150605180806
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;11/06/2015 17:06:09;20150611170609;11/06/2015 16:41:48;20150611164148
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;19/06/2015 17:00:01;20150619170001;19/06/2015 16:36:16;20150619163616
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;25/06/2015 19:55:52;20150625195552;25/06/2015 19:32:16;20150625193216
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;26/06/2015 15:53:39;20150626155339;26/06/2015 15:28:48;20150626152848
25006982894800001;250;04;211;AVIGNON-N;250;04;220;LANCON;18/06/2015 00:02:10;20150618000210;17/06/2015 23:38:30;20150617233830
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;01/07/2015 13:48:52;20150701134852;01/07/2015 13:24:08;20150701132408
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;03/07/2015 19:01:32;20150703190132;03/07/2015 18:35:50;20150703183550
25004903965600001;250;04;211;AVIGNON-N;250;04;220;LANCON;09/07/2015 19:01:15;20150709190115;09/07/2015 18:36:14;20150709183614
25006982729610002;250;04;211;AVIGNON-N;250;04;220;LANCON;13/07/2015 10:59:57;20150713105957;13/07/2015 10:35:10;20150713103510
25006982804710002;250;04;211;AVIGNON-N;250;04;220;LANCON;01/07/2015 07:17:14;20150701071714;01/07/2015 06:53:52;20150701065352
25006982804710002;250;04;211;AVIGNON-N;250;04;220;LANCON;02/07/2015 07:33:34;20150702073334;02/07/2015 07:10:34;20150702071034
25006982804710002;250;04;211;AVIGNON-N;250;04;220;LANCON;03/07/2015 06:16:25;20150703061625;03/07/2015 05:54:44;20150703055444
25006982804710002;250;04;211;AVIGNON-N;250;04;220;LANCON;04/07/2015 07:43:54;20150704074354;04/07/2015 07:19:34;20150704071934
25006982804710002;250;04;211;AVIGNON-N;250;04;220;LANCON;05/07/2015 04:32:14;20150705043214;05/07/2015 04:08:16;20150705040816
25006982804710002;250;04;211;AVIGNON-N;250;04;220;LANCON;06/07/2015 07:12:32;20150706071232;06/07/2015 06:48:20;20150706064820
25006982804710002;250;04;211;AVIGNON-N;250;04;220;LANCON;09/07/2015 05:33:48;20150709053348;09/07/2015 05:12:06;20150709051206
25004903965600001;250;04;212;AVIGNON-S;250;04;220;LANCON;08/01/2014 20:17:32;20140108201732;08/01/2014 19:57:00;20140108195700
25004903965600001;250;04;212;AVIGNON-S;250;04;220;LANCON;30/01/2014 20:34:35;20140130203435;30/01/2014 20:14:30;20140130201430
25004903965600001;250;04;212;AVIGNON-S;250;04;220;LANCON;11/02/2014 19:20:17;20140211192017;11/02/2014 18:59:10;20140211185910
25004903965600001;250;04;212;AVIGNON-S;250;04;220;LANCON;25/02/2014 19:14:23;20140225191423;25/02/2014 18:53:56;20140225185356
25006980530210003;250;04;212;AVIGNON-S;250;04;220;LANCON;15/03/2014 13:57:23;20140315135723;15/03/2014 13:37:32;20140315133732
25006980530210003;250;04;212;AVIGNON-S;250;04;220;LANCON;22/03/2014 13:31:36;20140322133136;22/03/2014 13:13:08;20140322131308
25004903965600001;250;04;212;AVIGNON-S;250;04;220;LANCON;03/04/2014 16:32:36;20140403163236;03/04/2014 16:12:14;20140403161214
25006980530210003;250;04;212;AVIGNON-S;250;04;220;LANCON;06/09/2014 13:25:09;20140906132509;06/09/2014 13:05:06;20140906130506
25004903965600001;250;04;212;AVIGNON-S;250;04;220;LANCON;01/10/2014 20:37:05;20141001203705;01/10/2014 20:17:14;20141001201714
25004903965600001;250;04;212;AVIGNON-S;250;04;220;LANCON;08/10/2014 18:15:42;20141008181542;08/10/2014 17:54:48;20141008175448
25004903965600001;250;04;212;AVIGNON-S;250;04;220;LANCON;23/10/2014 18:55:58;20141023185558;23/10/2014 18:35:40;20141023183540
25004903965600001;250;04;212;AVIGNON-S;250;04;220;LANCON;19/02/2015 17:39:13;20150219173913;19/02/2015 17:16:58;20150219171658
25006980530210003;250;04;212;AVIGNON-S;250;04;220;LANCON;21/03/2015 12:08:52;20150321120852;21/03/2015 11:49:14;20150321114914
25004903965600001;250;04;212;AVIGNON-S;250;04;220;LANCON;17/04/2015 20:21:16;20150417202116;17/04/2015 20:00:54;20150417200054
25006982729610002;250;04;212;AVIGNON-S;250;04;220;LANCON;26/04/2015 19:57:57;20150426195757;26/04/2015 19:36:40;20150426193640
25004903965600001;250;04;212;AVIGNON-S;250;04;220;LANCON;13/05/2015 19:18:23;20150513191823;13/05/2015 18:58:40;20150513185840
25004903965600001;250;04;212;AVIGNON-S;250;04;220;LANCON;28/05/2015 18:28:53;20150528182853;28/05/2015 18:08:22;20150528180822
25004903965600001;250;04;212;AVIGNON-S;250;04;220;LANCON;16/06/2015 08:16:50;20150616081650;16/06/2015 07:55:22;20150616075522
25006980017610002;250;04;210;ORANGE;250;04;220;LANCON;17/01/2014 15:42:11;20140117154211;17/01/2014 15:07:06;20140117150706
25006980530210003;250;04;210;ORANGE;250;04;220;LANCON;25/03/2014 15:29:13;20140325152913;25/03/2014 14:54:00;20140325145400
25006980017610002;250;04;210;ORANGE;250;04;220;LANCON;15/04/2014 17:39:02;20140415173902;15/04/2014 17:04:38;20140415170438
25006981720810003;250;04;210;ORANGE;250;04;220;LANCON;15/04/2014 17:39:02;20140415173902;15/04/2014 17:04:42;20140415170442
25006981720810003;250;04;210;ORANGE;250;04;220;LANCON;09/07/2014 17:29:10;20140709172910;09/07/2014 16:54:30;20140709165430
25006980530210003;250;04;210;ORANGE;250;04;220;LANCON;12/09/2014 16:49:38;20140912164938;12/09/2014 16:13:54;20140912161354
25006980530210003;250;04;210;ORANGE;250;04;220;LANCON;08/12/2014 14:20:10;20141208142010;08/12/2014 13:46:02;20141208134602
25006982729610002;250;04;213;CAVAILLON;250;04;220;LANCON;04/05/2014 11:18:29;20140504111829;04/05/2014 11:04:28;20140504110428
25006980530210003;250;04;213;CAVAILLON;250;04;220;LANCON;30/10/2014 17:16:35;20141030171635;30/10/2014 17:02:16;20141030170216
25006980530210003;250;04;213;CAVAILLON;250;04;220;LANCON;13/12/2014 16:55:26;20141213165526;13/12/2014 16:42:48;20141213164248
25006982895200001;250;04;213;CAVAILLON;250;04;220;LANCON;12/04/2015 17:23:10;20150412172310;12/04/2015 17:08:52;20150412170852
25006980324810003;250;04;201;VIENNE;250;04;220;LANCON;22/04/2014 14:33:59;20140422143359;22/04/2014 12:11:32;20140422121132
25006980530210003;250;04;201;VIENNE;250;04;220;LANCON;04/05/2014 16:11:10;20140504161110;04/05/2014 14:25:24;20140504142524
25006980530210003;250;04;201;VIENNE;250;04;220;LANCON;14/06/2014 17:33:18;20140614173318;14/06/2014 15:05:34;20140614150534
25006982729610002;250;04;201;VIENNE;250;04;220;LANCON;28/07/2014 16:17:18;20140728161718;28/07/2014 14:05:26;20140728140526
25006980530210003;250;04;201;VIENNE;250;04;220;LANCON;10/08/2014 17:56:57;20140810175657;10/08/2014 15:18:42;20140810151842
25006981720810003;250;04;201;VIENNE;250;04;220;LANCON;01/10/2014 01:42:00;20141001014200;30/09/2014 23:56:58;20140930235658
25006980324810003;250;04;201;VIENNE;250;04;220;LANCON;02/11/2014 13:24:53;20141102132453;02/11/2014 10:48:52;20141102104852
25006980530210003;250;04;201;VIENNE;250;04;220;LANCON;09/11/2014 15:08:31;20141109150831;09/11/2014 13:05:10;20141109130510
25006981720810003;250;04;201;VIENNE;250;04;220;LANCON;20/12/2014 18:59:39;20141220185939;20/12/2014 17:16:28;20141220171628
25004903965600001;250;04;201;VIENNE;250;04;220;LANCON;16/01/2015 23:49:57;20150116234957;16/01/2015 21:58:18;20150116215818
25006980530210003;250;04;201;VIENNE;250;04;220;LANCON;20/01/2015 18:10:32;20150120181032;20/01/2015 16:21:54;20150120162154
25006982895200001;250;04;201;VIENNE;250;04;220;LANCON;22/02/2015 20:38:37;20150222203837;22/02/2015 18:46:02;20150222184602
25006980530210003;250;04;201;VIENNE;250;04;220;LANCON;19/03/2015 19:20:07;20150319192007;19/03/2015 17:25:18;20150319172518
25006982895200001;250;04;201;VIENNE;250;04;220;LANCON;27/04/2015 09:00:21;20150427090021;27/04/2015 07:04:10;20150427070410
25004903965600001;250;04;201;VIENNE;250;04;220;LANCON;06/05/2015 17:55:16;20150506175516;06/05/2015 15:42:20;20150506154220
25006980324810003;250;04;201;VIENNE;250;04;220;LANCON;10/05/2015 15:05:54;20150510150554;10/05/2015 13:15:52;20150510131552
25006980530210003;250;04;201;VIENNE;250;04;220;LANCON;13/05/2015 19:38:59;20150513193859;13/05/2015 17:16:02;20150513171602
25006982895200001;250;04;201;VIENNE;250;04;220;LANCON;03/05/2015 19:50:44;20150503195044;03/05/2015 17:44:58;20150503174458
25006981720810003;250;04;205;VALENCE-S;250;04;220;LANCON;21/09/2014 16:54:37;20140921165437;21/09/2014 15:36:08;20140921153608
25006982895200001;250;04;205;VALENCE-S;250;04;220;LANCON;29/03/2015 20:16:15;20150329201615;29/03/2015 18:57:58;20150329185758
25004903965600001;250;04;205;VALENCE-S;250;04;220;LANCON;05/04/2015 12:15:08;20150405121508;05/04/2015 10:57:58;20150405105758
25006981720810003;250;04;205;VALENCE-S;250;04;220;LANCON;30/05/2015 13:14:06;20150530131406;30/05/2015 11:56:36;20150530115636
25006982729610002;250;05;968;RESTIGNE;250;04;784;CORZE;18/07/2015 13:59:14;20150718135914;18/07/2015 13:28:32;20150718132832
25006982729610002;250;04;220;LANCON;250;04;214;SENAS;18/04/2014 20:56:08;20140418205608;18/04/2014 20:45:40;20140418204540
25006982729610002;250;04;220;LANCON;250;04;214;SENAS;01/07/2014 11:49:09;20140701114909;01/07/2014 11:38:52;20140701113852
25006982729610002;250;04;220;LANCON;250;04;214;SENAS;09/07/2014 14:07:14;20140709140714;09/07/2014 13:57:32;20140709135732
25004903965600001;250;04;211;AVIGNON-N;250;04;214;SENAS;24/03/2014 20:11:25;20140324201125;24/03/2014 19:53:24;20140324195324
25006981720810003;250;04;204;VALENCE-N;250;04;214;SENAS;31/07/2014 18:53:02;20140731185302;31/07/2014 17:38:58;20140731173858
25006980530210003;250;04;201;VIENNE;250;04;214;SENAS;22/05/2014 14:51:17;20140522145117;22/05/2014 13:10:20;20140522131020
25006982895200001;250;04;907;BENESSE;250;04;987;ST GEOURS DE MAREMNE;17/05/2015 16:29:45;20150517162945;;
